Year,Month,Day,Hour,Week,Drink,Number of Drinks Sold,Sales ($)
2025,2,16,10,38,Black Sugar Coffee Jelly,4,26.0
2025,2,16,10,38,Strawberry Milk,4,32
2025,2,16,10,38,Tiger Mango Sago,1,8
2025,2,16,10,38,Passion Fruit Tea,6,33.0
2025,2,16,10,38,Golden Oolong Tea,5,27.5
2025,2,16,10,38,Red Bean Matcha Milk,1,6.75
2025,2,16,10,38,Jasmine Green Tea,2,9.5
2025,2,16,11,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,16,11,38,Taro Bubble Tea,3,20.25
2025,2,16,11,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,16,11,38,Black Sugar Coffee Jelly,4,26.0
2025,2,16,11,38,Strawberry Milk,4,32
2025,2,16,11,38,Tiger Mango Sago,2,16
2025,2,16,11,38,Passion Fruit Tea,6,33.0
2025,2,16,11,38,Golden Oolong Tea,6,33.0
2025,2,16,11,38,Red Bean Matcha Milk,3,20.25
2025,2,16,11,38,Jasmine Green Tea,3,14.25
2025,2,17,0,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2025,2,17,0,38,Taro Bubble Tea,1,6.75
2025,2,17,0,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,17,0,38,Black Sugar Coffee Jelly,1,6.5
2025,2,17,0,38,Strawberry Milk,1,8
2025,2,17,0,38,Tiger Mango Sago,5,40
2025,2,17,0,38,Passion Fruit Tea,4,22.0
2025,2,17,0,38,Golden Oolong Tea,6,33.0
2025,2,17,0,38,Red Bean Matcha Milk,2,13.5
2025,2,17,0,38,Jasmine Green Tea,4,19.0
2025,2,17,1,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2025,2,17,1,38,Taro Bubble Tea,3,20.25
2025,2,17,1,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,17,1,38,Black Sugar Coffee Jelly,5,32.5
2025,2,17,1,38,Strawberry Milk,4,32
2025,2,17,1,38,Tiger Mango Sago,4,32
2025,2,17,1,38,Passion Fruit Tea,2,11.0
2025,2,17,1,38,Golden Oolong Tea,3,16.5
2025,2,17,1,38,Red Bean Matcha Milk,3,20.25
2025,2,17,1,38,Jasmine Green Tea,6,28.5
2025,2,17,2,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,17,2,38,Taro Bubble Tea,4,27.0
2025,2,17,2,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,17,2,38,Black Sugar Coffee Jelly,3,19.5
2025,2,17,2,38,Strawberry Milk,6,48
2025,2,17,2,38,Tiger Mango Sago,1,8
2025,2,17,2,38,Passion Fruit Tea,4,22.0
2025,2,17,2,38,Golden Oolong Tea,5,27.5
2025,2,17,2,38,Red Bean Matcha Milk,4,27.0
2025,2,17,2,38,Jasmine Green Tea,4,19.0
2025,2,17,3,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2025,2,17,3,38,Taro Bubble Tea,2,13.5
2025,2,17,3,38,Matcha Black Sugar Boba Milk,2,13.5
2025,2,17,3,38,Black Sugar Coffee Jelly,5,32.5
2025,2,17,3,38,Strawberry Milk,2,16
2025,2,17,3,38,Tiger Mango Sago,2,16
2025,2,17,3,38,Passion Fruit Tea,3,16.5
2025,2,17,3,38,Golden Oolong Tea,5,27.5
2025,2,17,3,38,Red Bean Matcha Milk,1,6.75
2025,2,17,3,38,Jasmine Green Tea,1,4.75
2025,2,17,4,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,17,4,38,Taro Bubble Tea,6,40.5
2025,2,17,4,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,17,4,38,Black Sugar Coffee Jelly,5,32.5
2025,2,17,4,38,Strawberry Milk,3,24
2025,2,17,4,38,Tiger Mango Sago,2,16
2025,2,17,4,38,Passion Fruit Tea,1,5.5
2025,2,17,4,38,Golden Oolong Tea,6,33.0
2025,2,17,4,38,Red Bean Matcha Milk,3,20.25
2025,2,17,4,38,Jasmine Green Tea,5,23.75
2025,2,17,5,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,17,5,38,Taro Bubble Tea,5,33.75
2025,2,17,5,38,Matcha Black Sugar Boba Milk,2,13.5
2025,2,17,5,38,Black Sugar Coffee Jelly,2,13.0
2025,2,17,5,38,Strawberry Milk,4,32
2025,2,17,5,38,Tiger Mango Sago,2,16
2025,2,17,5,38,Passion Fruit Tea,2,11.0
2025,2,17,5,38,Golden Oolong Tea,2,11.0
2025,2,17,5,38,Red Bean Matcha Milk,5,33.75
2025,2,17,5,38,Jasmine Green Tea,6,28.5
2025,2,17,6,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,17,6,38,Taro Bubble Tea,3,20.25
2025,2,17,6,38,Matcha Black Sugar Boba Milk,1,6.75
2025,2,17,6,38,Black Sugar Coffee Jelly,6,39.0
2025,2,17,6,38,Strawberry Milk,4,32
2025,2,17,6,38,Tiger Mango Sago,6,48
2025,2,17,6,38,Passion Fruit Tea,4,22.0
2025,2,17,6,38,Golden Oolong Tea,1,5.5
2025,2,17,6,38,Red Bean Matcha Milk,3,20.25
2025,2,17,6,38,Jasmine Green Tea,3,14.25
2025,2,17,7,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,17,7,38,Taro Bubble Tea,5,33.75
2025,2,17,7,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,17,7,38,Black Sugar Coffee Jelly,2,13.0
2025,2,17,7,38,Strawberry Milk,2,16
2025,2,17,7,38,Tiger Mango Sago,2,16
2025,2,17,7,38,Passion Fruit Tea,5,27.5
2025,2,17,7,38,Golden Oolong Tea,4,22.0
2025,2,17,7,38,Red Bean Matcha Milk,4,27.0
2025,2,17,7,38,Jasmine Green Tea,4,19.0
2025,2,17,8,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,17,8,38,Taro Bubble Tea,1,6.75
2025,2,17,8,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,17,8,38,Black Sugar Coffee Jelly,3,19.5
2025,2,17,8,38,Strawberry Milk,5,40
2025,2,17,8,38,Tiger Mango Sago,1,8
2025,2,17,8,38,Passion Fruit Tea,6,33.0
2025,2,17,8,38,Golden Oolong Tea,4,22.0
2025,2,17,8,38,Red Bean Matcha Milk,6,40.5
2025,2,17,8,38,Jasmine Green Tea,2,9.5
2025,2,17,9,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,17,9,38,Taro Bubble Tea,6,40.5
2025,2,17,9,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,17,9,38,Black Sugar Coffee Jelly,6,39.0
2025,2,17,9,38,Strawberry Milk,6,48
2025,2,17,9,38,Tiger Mango Sago,1,8
2025,2,17,9,38,Passion Fruit Tea,1,5.5
2025,2,17,9,38,Golden Oolong Tea,2,11.0
2025,2,17,9,38,Red Bean Matcha Milk,4,27.0
2025,2,17,9,38,Jasmine Green Tea,2,9.5
2025,2,17,10,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,17,10,38,Taro Bubble Tea,1,6.75
2025,2,17,10,38,Matcha Black Sugar Boba Milk,2,13.5
2025,2,17,10,38,Black Sugar Coffee Jelly,4,26.0
2025,2,17,10,38,Strawberry Milk,5,40
2025,2,17,10,38,Tiger Mango Sago,1,8
2025,2,17,10,38,Passion Fruit Tea,1,5.5
2025,2,17,10,38,Golden Oolong Tea,6,33.0
2025,2,17,10,38,Red Bean Matcha Milk,1,6.75
2025,2,17,10,38,Jasmine Green Tea,4,19.0
2025,2,17,11,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,17,11,38,Taro Bubble Tea,4,27.0
2025,2,17,11,38,Matcha Black Sugar Boba Milk,1,6.75
2025,2,17,11,38,Black Sugar Coffee Jelly,4,26.0
2025,2,17,11,38,Strawberry Milk,6,48
2025,2,17,11,38,Tiger Mango Sago,5,40
2025,2,17,11,38,Passion Fruit Tea,2,11.0
2025,2,17,11,38,Golden Oolong Tea,5,27.5
2025,2,17,11,38,Red Bean Matcha Milk,4,27.0
2025,2,17,11,38,Jasmine Green Tea,6,28.5
2025,2,18,0,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,18,0,38,Taro Bubble Tea,1,6.75
2025,2,18,0,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,18,0,38,Black Sugar Coffee Jelly,5,32.5
2025,2,18,0,38,Strawberry Milk,5,40
2025,2,18,0,38,Tiger Mango Sago,5,40
2025,2,18,0,38,Passion Fruit Tea,3,16.5
2025,2,18,0,38,Golden Oolong Tea,4,22.0
2025,2,18,0,38,Red Bean Matcha Milk,2,13.5
2025,2,18,0,38,Jasmine Green Tea,5,23.75
2025,2,18,1,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2025,2,18,1,38,Taro Bubble Tea,4,27.0
2025,2,18,1,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,18,1,38,Black Sugar Coffee Jelly,2,13.0
2025,2,18,1,38,Strawberry Milk,3,24
2025,2,18,1,38,Tiger Mango Sago,6,48
2025,2,18,1,38,Passion Fruit Tea,2,11.0
2025,2,18,1,38,Golden Oolong Tea,3,16.5
2025,2,18,1,38,Red Bean Matcha Milk,4,27.0
2025,2,18,1,38,Jasmine Green Tea,1,4.75
2025,2,18,2,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,18,2,38,Taro Bubble Tea,5,33.75
2025,2,18,2,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,18,2,38,Black Sugar Coffee Jelly,2,13.0
2025,2,18,2,38,Strawberry Milk,6,48
2025,2,18,2,38,Tiger Mango Sago,5,40
2025,2,18,2,38,Passion Fruit Tea,5,27.5
2025,2,18,2,38,Golden Oolong Tea,5,27.5
2025,2,18,2,38,Red Bean Matcha Milk,2,13.5
2025,2,18,2,38,Jasmine Green Tea,6,28.5
2025,2,18,3,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,18,3,38,Taro Bubble Tea,6,40.5
2025,2,18,3,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,18,3,38,Black Sugar Coffee Jelly,4,26.0
2025,2,18,3,38,Strawberry Milk,6,48
2025,2,18,3,38,Tiger Mango Sago,5,40
2025,2,18,3,38,Passion Fruit Tea,2,11.0
2025,2,18,3,38,Golden Oolong Tea,6,33.0
2025,2,18,3,38,Red Bean Matcha Milk,2,13.5
2025,2,18,3,38,Jasmine Green Tea,1,4.75
2025,2,18,4,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,18,4,38,Taro Bubble Tea,6,40.5
2025,2,18,4,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,18,4,38,Black Sugar Coffee Jelly,1,6.5
2025,2,18,4,38,Strawberry Milk,5,40
2025,2,18,4,38,Tiger Mango Sago,3,24
2025,2,18,4,38,Passion Fruit Tea,1,5.5
2025,2,18,4,38,Golden Oolong Tea,3,16.5
2025,2,18,4,38,Red Bean Matcha Milk,2,13.5
2025,2,18,4,38,Jasmine Green Tea,2,9.5
2025,2,18,5,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,18,5,38,Taro Bubble Tea,5,33.75
2025,2,18,5,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,18,5,38,Black Sugar Coffee Jelly,6,39.0
2025,2,18,5,38,Strawberry Milk,5,40
2025,2,18,5,38,Tiger Mango Sago,5,40
2025,2,18,5,38,Passion Fruit Tea,2,11.0
2025,2,18,5,38,Golden Oolong Tea,1,5.5
2025,2,18,5,38,Red Bean Matcha Milk,1,6.75
2025,2,18,5,38,Jasmine Green Tea,5,23.75
2025,2,18,6,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,18,6,38,Taro Bubble Tea,1,6.75
2025,2,18,6,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,18,6,38,Black Sugar Coffee Jelly,5,32.5
2025,2,18,6,38,Strawberry Milk,3,24
2025,2,18,6,38,Tiger Mango Sago,3,24
2025,2,18,6,38,Passion Fruit Tea,2,11.0
2025,2,18,6,38,Golden Oolong Tea,1,5.5
2025,2,18,6,38,Red Bean Matcha Milk,3,20.25
2025,2,18,6,38,Jasmine Green Tea,5,23.75
2025,2,18,7,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,18,7,38,Taro Bubble Tea,1,6.75
2025,2,18,7,38,Matcha Black Sugar Boba Milk,1,6.75
2025,2,18,7,38,Black Sugar Coffee Jelly,4,26.0
2025,2,18,7,38,Strawberry Milk,4,32
2025,2,18,7,38,Tiger Mango Sago,6,48
2025,2,18,7,38,Passion Fruit Tea,2,11.0
2025,2,18,7,38,Golden Oolong Tea,3,16.5
2025,2,18,7,38,Red Bean Matcha Milk,4,27.0
2025,2,18,7,38,Jasmine Green Tea,5,23.75
2025,2,18,8,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2025,2,18,8,38,Taro Bubble Tea,6,40.5
2025,2,18,8,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,18,8,38,Black Sugar Coffee Jelly,5,32.5
2025,2,18,8,38,Strawberry Milk,6,48
2025,2,18,8,38,Tiger Mango Sago,4,32
2025,2,18,8,38,Passion Fruit Tea,6,33.0
2025,2,18,8,38,Golden Oolong Tea,4,22.0
2025,2,18,8,38,Red Bean Matcha Milk,3,20.25
2025,2,18,8,38,Jasmine Green Tea,4,19.0
2025,2,18,9,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,18,9,38,Taro Bubble Tea,3,20.25
2025,2,18,9,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,18,9,38,Black Sugar Coffee Jelly,3,19.5
2025,2,18,9,38,Strawberry Milk,4,32
2025,2,18,9,38,Tiger Mango Sago,1,8
2025,2,18,9,38,Passion Fruit Tea,1,5.5
2025,2,18,9,38,Golden Oolong Tea,4,22.0
2025,2,18,9,38,Red Bean Matcha Milk,2,13.5
2025,2,18,9,38,Jasmine Green Tea,2,9.5
2025,2,18,10,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,18,10,38,Taro Bubble Tea,1,6.75
2025,2,18,10,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,18,10,38,Black Sugar Coffee Jelly,1,6.5
2025,2,18,10,38,Strawberry Milk,3,24
2025,2,18,10,38,Tiger Mango Sago,3,24
2025,2,18,10,38,Passion Fruit Tea,2,11.0
2025,2,18,10,38,Golden Oolong Tea,5,27.5
2025,2,18,10,38,Red Bean Matcha Milk,5,33.75
2025,2,18,10,38,Jasmine Green Tea,4,19.0
2025,2,18,11,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,18,11,38,Taro Bubble Tea,1,6.75
2025,2,18,11,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,18,11,38,Black Sugar Coffee Jelly,2,13.0
2025,2,18,11,38,Strawberry Milk,1,8
2025,2,18,11,38,Tiger Mango Sago,2,16
2025,2,18,11,38,Passion Fruit Tea,1,5.5
2025,2,18,11,38,Golden Oolong Tea,6,33.0
2025,2,18,11,38,Red Bean Matcha Milk,4,27.0
2025,2,18,11,38,Jasmine Green Tea,2,9.5
2025,2,19,0,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,19,0,38,Taro Bubble Tea,1,6.75
2025,2,19,0,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,19,0,38,Black Sugar Coffee Jelly,1,6.5
2025,2,19,0,38,Strawberry Milk,4,32
2025,2,19,0,38,Tiger Mango Sago,5,40
2025,2,19,0,38,Passion Fruit Tea,2,11.0
2025,2,19,0,38,Golden Oolong Tea,6,33.0
2025,2,19,0,38,Red Bean Matcha Milk,6,40.5
2025,2,19,0,38,Jasmine Green Tea,2,9.5
2025,2,19,1,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,19,1,38,Taro Bubble Tea,5,33.75
2025,2,19,1,38,Matcha Black Sugar Boba Milk,1,6.75
2025,2,19,1,38,Black Sugar Coffee Jelly,3,19.5
2025,2,19,1,38,Strawberry Milk,2,16
2025,2,19,1,38,Tiger Mango Sago,6,48
2025,2,19,1,38,Passion Fruit Tea,5,27.5
2025,2,19,1,38,Golden Oolong Tea,3,16.5
2025,2,19,1,38,Red Bean Matcha Milk,6,40.5
2025,2,19,1,38,Jasmine Green Tea,5,23.75
2025,2,19,2,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,19,2,38,Taro Bubble Tea,3,20.25
2025,2,19,2,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,19,2,38,Black Sugar Coffee Jelly,5,32.5
2025,2,19,2,38,Strawberry Milk,6,48
2025,2,19,2,38,Tiger Mango Sago,3,24
2025,2,19,2,38,Passion Fruit Tea,4,22.0
2025,2,19,2,38,Golden Oolong Tea,3,16.5
2025,2,19,2,38,Red Bean Matcha Milk,5,33.75
2025,2,19,2,38,Jasmine Green Tea,3,14.25
2025,2,19,3,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,19,3,38,Taro Bubble Tea,6,40.5
2025,2,19,3,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,19,3,38,Black Sugar Coffee Jelly,1,6.5
2025,2,19,3,38,Strawberry Milk,6,48
2025,2,19,3,38,Tiger Mango Sago,1,8
2025,2,19,3,38,Passion Fruit Tea,2,11.0
2025,2,19,3,38,Golden Oolong Tea,3,16.5
2025,2,19,3,38,Red Bean Matcha Milk,1,6.75
2025,2,19,3,38,Jasmine Green Tea,4,19.0
2025,2,19,4,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,19,4,38,Taro Bubble Tea,5,33.75
2025,2,19,4,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,19,4,38,Black Sugar Coffee Jelly,4,26.0
2025,2,19,4,38,Strawberry Milk,2,16
2025,2,19,4,38,Tiger Mango Sago,4,32
2025,2,19,4,38,Passion Fruit Tea,2,11.0
2025,2,19,4,38,Golden Oolong Tea,2,11.0
2025,2,19,4,38,Red Bean Matcha Milk,4,27.0
2025,2,19,4,38,Jasmine Green Tea,2,9.5
2025,2,19,5,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,19,5,38,Taro Bubble Tea,5,33.75
2025,2,19,5,38,Matcha Black Sugar Boba Milk,2,13.5
2025,2,19,5,38,Black Sugar Coffee Jelly,6,39.0
2025,2,19,5,38,Strawberry Milk,1,8
2025,2,19,5,38,Tiger Mango Sago,5,40
2025,2,19,5,38,Passion Fruit Tea,4,22.0
2025,2,19,5,38,Golden Oolong Tea,4,22.0
2025,2,19,5,38,Red Bean Matcha Milk,1,6.75
2025,2,19,5,38,Jasmine Green Tea,3,14.25
2025,2,19,6,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,19,6,38,Taro Bubble Tea,2,13.5
2025,2,19,6,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,19,6,38,Black Sugar Coffee Jelly,2,13.0
2025,2,19,6,38,Strawberry Milk,2,16
2025,2,19,6,38,Tiger Mango Sago,1,8
2025,2,19,6,38,Passion Fruit Tea,3,16.5
2025,2,19,6,38,Golden Oolong Tea,6,33.0
2025,2,19,6,38,Red Bean Matcha Milk,1,6.75
2025,2,19,6,38,Jasmine Green Tea,1,4.75
2025,2,19,7,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,19,7,38,Taro Bubble Tea,1,6.75
2025,2,19,7,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,19,7,38,Black Sugar Coffee Jelly,1,6.5
2025,2,19,7,38,Strawberry Milk,4,32
2025,2,19,7,38,Tiger Mango Sago,1,8
2025,2,19,7,38,Passion Fruit Tea,3,16.5
2025,2,19,7,38,Golden Oolong Tea,3,16.5
2025,2,19,7,38,Red Bean Matcha Milk,1,6.75
2025,2,19,7,38,Jasmine Green Tea,4,19.0
2025,2,19,8,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,19,8,38,Taro Bubble Tea,5,33.75
2025,2,19,8,38,Matcha Black Sugar Boba Milk,1,6.75
2025,2,19,8,38,Black Sugar Coffee Jelly,2,13.0
2025,2,19,8,38,Strawberry Milk,3,24
2025,2,19,8,38,Tiger Mango Sago,4,32
2025,2,19,8,38,Passion Fruit Tea,3,16.5
2025,2,19,8,38,Golden Oolong Tea,3,16.5
2025,2,19,8,38,Red Bean Matcha Milk,2,13.5
2025,2,19,8,38,Jasmine Green Tea,2,9.5
2025,2,19,9,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,19,9,38,Taro Bubble Tea,5,33.75
2025,2,19,9,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,19,9,38,Black Sugar Coffee Jelly,3,19.5
2025,2,19,9,38,Strawberry Milk,3,24
2025,2,19,9,38,Tiger Mango Sago,5,40
2025,2,19,9,38,Passion Fruit Tea,3,16.5
2025,2,19,9,38,Golden Oolong Tea,5,27.5
2025,2,19,9,38,Red Bean Matcha Milk,4,27.0
2025,2,19,9,38,Jasmine Green Tea,4,19.0
2025,2,19,10,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2025,2,19,10,38,Taro Bubble Tea,5,33.75
2025,2,19,10,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,19,10,38,Black Sugar Coffee Jelly,6,39.0
2025,2,19,10,38,Strawberry Milk,6,48
2025,2,19,10,38,Tiger Mango Sago,6,48
2025,2,19,10,38,Passion Fruit Tea,6,33.0
2025,2,19,10,38,Golden Oolong Tea,1,5.5
2025,2,19,10,38,Red Bean Matcha Milk,6,40.5
2025,2,19,10,38,Jasmine Green Tea,1,4.75
2025,2,19,11,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2025,2,19,11,38,Taro Bubble Tea,3,20.25
2025,2,19,11,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,19,11,38,Black Sugar Coffee Jelly,6,39.0
2025,2,19,11,38,Strawberry Milk,1,8
2025,2,19,11,38,Tiger Mango Sago,6,48
2025,2,19,11,38,Passion Fruit Tea,5,27.5
2025,2,19,11,38,Golden Oolong Tea,3,16.5
2025,2,19,11,38,Red Bean Matcha Milk,4,27.0
2025,2,19,11,38,Jasmine Green Tea,1,4.75
2025,2,20,0,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2025,2,20,0,38,Taro Bubble Tea,5,33.75
2025,2,20,0,38,Matcha Black Sugar Boba Milk,4,27.0
2025,2,20,0,38,Black Sugar Coffee Jelly,1,6.5
2025,2,20,0,38,Strawberry Milk,1,8
2025,2,20,0,38,Tiger Mango Sago,3,24
2025,2,20,0,38,Passion Fruit Tea,6,33.0
2025,2,20,0,38,Golden Oolong Tea,4,22.0
2025,2,20,0,38,Red Bean Matcha Milk,3,20.25
2025,2,20,0,38,Jasmine Green Tea,4,19.0
2025,2,20,1,38,Classic Brown Sugar Boba Milk Tea,6,37.5
2025,2,20,1,38,Taro Bubble Tea,1,6.75
2025,2,20,1,38,Matcha Black Sugar Boba Milk,1,6.75
2025,2,20,1,38,Black Sugar Coffee Jelly,2,13.0
2025,2,20,1,38,Strawberry Milk,4,32
2025,2,20,1,38,Tiger Mango Sago,5,40
2025,2,20,1,38,Passion Fruit Tea,1,5.5
2025,2,20,1,38,Golden Oolong Tea,1,5.5
2025,2,20,1,38,Red Bean Matcha Milk,6,40.5
2025,2,20,1,38,Jasmine Green Tea,2,9.5
2025,2,20,2,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2025,2,20,2,38,Taro Bubble Tea,1,6.75
2025,2,20,2,38,Matcha Black Sugar Boba Milk,2,13.5
2025,2,20,2,38,Black Sugar Coffee Jelly,1,6.5
2025,2,20,2,38,Strawberry Milk,1,8
2025,2,20,2,38,Tiger Mango Sago,3,24
2025,2,20,2,38,Passion Fruit Tea,6,33.0
2025,2,20,2,38,Golden Oolong Tea,2,11.0
2025,2,20,2,38,Red Bean Matcha Milk,6,40.5
2025,2,20,2,38,Jasmine Green Tea,1,4.75
2025,2,20,3,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,20,3,38,Taro Bubble Tea,6,40.5
2025,2,20,3,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,20,3,38,Black Sugar Coffee Jelly,4,26.0
2025,2,20,3,38,Strawberry Milk,3,24
2025,2,20,3,38,Tiger Mango Sago,6,48
2025,2,20,3,38,Passion Fruit Tea,2,11.0
2025,2,20,3,38,Golden Oolong Tea,2,11.0
2025,2,20,3,38,Red Bean Matcha Milk,6,40.5
2025,2,20,3,38,Jasmine Green Tea,2,9.5
2025,2,20,4,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,20,4,38,Taro Bubble Tea,3,20.25
2025,2,20,4,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,20,4,38,Black Sugar Coffee Jelly,4,26.0
2025,2,20,4,38,Strawberry Milk,6,48
2025,2,20,4,38,Tiger Mango Sago,6,48
2025,2,20,4,38,Passion Fruit Tea,5,27.5
2025,2,20,4,38,Golden Oolong Tea,4,22.0
2025,2,20,4,38,Red Bean Matcha Milk,3,20.25
2025,2,20,4,38,Jasmine Green Tea,6,28.5
2025,2,20,5,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,20,5,38,Taro Bubble Tea,1,6.75
2025,2,20,5,38,Matcha Black Sugar Boba Milk,3,20.25
2025,2,20,5,38,Black Sugar Coffee Jelly,3,19.5
2025,2,20,5,38,Strawberry Milk,3,24
2025,2,20,5,38,Tiger Mango Sago,2,16
2025,2,20,5,38,Passion Fruit Tea,1,5.5
2025,2,20,5,38,Golden Oolong Tea,4,22.0
2025,2,20,5,38,Red Bean Matcha Milk,5,33.75
2025,2,20,5,38,Jasmine Green Tea,4,19.0
2025,2,20,6,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,20,6,38,Taro Bubble Tea,2,13.5
2025,2,20,6,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,20,6,38,Black Sugar Coffee Jelly,6,39.0
2025,2,20,6,38,Strawberry Milk,5,40
2025,2,20,6,38,Tiger Mango Sago,2,16
2025,2,20,6,38,Passion Fruit Tea,2,11.0
2025,2,20,6,38,Golden Oolong Tea,6,33.0
2025,2,20,6,38,Red Bean Matcha Milk,3,20.25
2025,2,20,6,38,Jasmine Green Tea,6,28.5
2025,2,20,7,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2025,2,20,7,38,Taro Bubble Tea,4,27.0
2025,2,20,7,38,Matcha Black Sugar Boba Milk,6,40.5
2025,2,20,7,38,Black Sugar Coffee Jelly,3,19.5
2025,2,20,7,38,Strawberry Milk,1,8
2025,2,20,7,38,Tiger Mango Sago,1,8
2025,2,20,7,38,Passion Fruit Tea,6,33.0
2025,2,20,7,38,Golden Oolong Tea,4,22.0
2025,2,20,7,38,Red Bean Matcha Milk,3,20.25
2025,2,20,7,38,Jasmine Green Tea,3,14.25
2025,2,20,8,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2025,2,20,8,38,Taro Bubble Tea,3,20.25
2025,2,20,8,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,20,8,38,Black Sugar Coffee Jelly,4,26.0
2025,2,20,8,38,Strawberry Milk,4,32
2025,2,20,8,38,Tiger Mango Sago,6,48
2025,2,20,8,38,Passion Fruit Tea,5,27.5
2025,2,20,8,38,Golden Oolong Tea,2,11.0
2025,2,20,8,38,Red Bean Matcha Milk,3,20.25
2025,2,20,8,38,Jasmine Green Tea,3,14.25
2025,2,20,9,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2025,2,20,9,38,Taro Bubble Tea,2,13.5
2025,2,20,9,38,Matcha Black Sugar Boba Milk,5,33.75
2025,2,20,9,38,Black Sugar Coffee Jelly,6,39.0
2025,2,20,9,38,Strawberry Milk,5,40
2025,2,20,9,38,Tiger Mango Sago,4,32
